,date,adj _close,volume,VolStat,id,negative,neutral,positive,vix_adj_close,close_previous
39,2016-06-29,24.0872,10644100,0.021428571428571352,2,2.0,12.0,7.0,16.64,27.3878
40,2016-07-21,27.3878,36218500,0.04382343601143217,2,2.0,5.0,4.0,12.74,27.499000000000002
41,2016-07-22,27.499000000000002,13305400,0.016199376947040597,2,3.0,14.0,15.0,12.02,27.4135
42,2016-07-25,27.4135,11324900,0.012426219322771003,2,5.0,16.0,8.0,12.87,27.4904
43,2016-07-26,27.4904,9462000,0.010318949343339533,2,2.0,7.0,9.0,13.05,27.3792
44,2016-07-27,27.3792,9159500,0.009944064636420146,2,2.0,12.0,3.0,12.83,26.4985
45,2016-07-28,26.4985,20363900,0.01771336553945252,2,3.0,14.0,3.0,12.72,26.9688
46,2016-07-29,26.9688,16150500,0.025008119519324443,2,2.0,8.0,9.0,11.87,27.250999999999998
47,2016-08-22,27.250999999999998,8306000,0.007864108210128971,2,3.0,4.0,3.0,12.27,27.2766
48,2016-08-23,27.2766,10961100,0.005630278385986743,2,3.0,7.0,7.0,12.38,27.174
49,2016-08-24,27.174,8179500,0.01036432160804026,2,2.0,16.0,17.0,13.45,26.9688
50,2016-08-25,26.9688,15930800,0.012298959318826887,2,3.0,16.0,8.0,13.63,26.9603
51,2016-08-26,26.9603,10436200,0.012630249447426542,2,6.0,8.0,4.0,13.65,27.1997
52,2016-08-29,27.1997,7708300,0.01227186910006295,2,7.0,6.0,4.0,12.94,27.08
53,2016-08-30,27.08,10748700,0.024206224457717685,2,,13.0,4.0,13.12,27.3869
54,2016-09-20,27.3869,12876200,0.019116264493889156,2,2.0,4.0,4.0,15.92,27.7849
55,2016-09-21,27.7849,14468700,0.01387137452711216,2,2.0,21.0,12.0,13.3,28.0272
56,2016-09-22,28.0272,12034000,0.0061977068484659345,2,5.0,10.0,5.0,12.02,27.7936
57,2016-09-23,27.7936,9812100,0.009968847352024931,2,3.0,10.0,5.0,12.29,27.5167
58,2016-09-26,27.5167,12700900,0.011555277951280368,2,2.0,11.0,10.0,14.5,27.3436
59,2016-09-27,27.3436,14465300,0.013220018885741319,2,1.0,6.0,6.0,13.1,27.6032
60,2016-09-28,27.6032,10713600,0.012598425196850461,2,1.0,12.0,4.0,12.39,27.2398
61,2016-09-29,27.2398,8821200,0.016052880075543015,2,3.0,9.0,4.0,14.02,28.5377
62,2016-10-24,28.5377,20232300,0.028899937849596012,2,,1.0,,13.02,27.3436
63,2016-10-25,27.3436,34069800,0.04444444444444447,2,4.0,7.0,13.0,13.46,27.3263
64,2016-10-26,27.3263,14955800,0.01985906470211395,2,6.0,38.0,17.0,14.24,27.11
65,2016-10-27,27.11,20653600,0.018582677165354326,2,5.0,21.0,26.0,15.36,27.1013
66,2016-10-28,27.1013,10571600,0.01723587615703807,2,3.0,18.0,7.0,16.19,28.7541
67,2016-11-16,28.7541,8821300,0.008693045563549136,2,3.0,4.0,5.0,13.72,28.9185
68,2016-11-17,28.9185,11728600,0.020928116469517675,2,2.0,7.0,4.0,13.35,28.555
69,2016-11-18,28.555,8617200,0.013772455089820385,2,,12.0,6.0,12.85,28.5637
70,2016-11-21,28.5637,11667100,0.009027986758952883,2,,7.0,12.0,12.42,29.2559
71,2016-11-22,29.2559,12283800,0.031992687385740314,2,4.0,9.0,14.0,12.41,29.2992
72,2016-11-23,29.2992,8708800,0.008891523414345117,2,2.0,10.0,18.0,12.43,29.6367
73,2016-11-25,29.6367,5317700,0.011470588235294135,2,2.0,10.0,4.0,12.34,29.4636
74,2016-11-28,29.4636,11516600,0.012227074235807909,2,2.0,4.0,3.0,13.15,29.9136
75,2016-11-29,29.9136,12610000,0.021157801939465145,2,1.0,6.0,8.0,12.9,31.8387
76,2016-12-19,31.8387,10960800,0.01589476568922988,2,1.0,8.0,8.0,11.71,32.0224
77,2016-12-20,32.0224,8795900,0.013736263736263736,2,8.0,25.0,4.0,11.45,31.8562
78,2016-12-21,31.8562,6669700,0.009315068493150584,2,1.0,14.0,5.0,11.27,31.2177
79,2016-12-22,31.2177,9911700,0.021217966381923286,2,4.0,6.0,9.0,11.43,31.2177
80,2016-12-23,31.2177,9351200,0.00921015908456596,2,4.0,11.0,8.0,11.44,31.0865
81,2016-12-27,31.0865,6008700,0.012011173184357534,2,7.0,5.0,2.0,11.99,30.7454
82,2016-12-28,30.7454,8451900,0.018746502518186752,2,3.0,6.0,4.0,12.95,30.7366
83,2016-12-29,30.7366,4416700,0.010212765957446792,2,3.0,4.0,1.0,13.37,30.4742
84,2016-12-30,30.4742,7646100,0.01817665435955696,2,4.0,19.0,6.0,14.04,32.0574
85,2017-01-23,32.0574,11624500,0.02026479329910835,2,,5.0,,11.77,32.3636
86,2017-01-24,32.3636,11600300,0.015258855585831123,2,3.0,7.0,7.0,11.07,33.4832
87,2017-01-25,33.4832,20745200,0.020684168655529068,2,4.0,6.0,14.0,10.81,32.8184
88,2017-01-26,32.8184,10813400,0.023097112860892454,2,2.0,10.0,7.0,10.63,32.3723
89,2017-01-27,32.3723,10228600,0.018923240938166334,2,7.0,13.0,8.0,10.58,31.7775
90,2017-01-30,31.7775,11787700,0.020901194353962975,2,6.0,12.0,8.0,11.88,33.0721
91,2017-02-21,33.0721,14549200,0.018085106382978715,2,4.0,4.0,9.0,11.57,33.0983
92,2017-02-22,33.0983,9102700,0.007917656373713493,2,2.0,7.0,5.0,11.74,32.5822
93,2017-02-23,32.5822,13179200,0.02319451765946238,2,3.0,7.0,3.0,11.71,32.2761
94,2017-02-24,32.2761,13060100,0.016815839435855642,2,3.0,11.0,25.0,11.47,32.5997
95,2017-02-27,32.5997,10091800,0.013542795232936078,2,3.0,9.0,5.0,12.09,32.9333
96,2017-03-08,32.9333,11375600,0.01562921045540281,2,,6.0,4.0,11.86,32.5445
97,2017-03-09,32.5445,12703600,0.015269220466113054,2,6.0,7.0,6.0,12.3,32.5445
98,2017-03-10,32.5445,18653600,0.011320754716980986,2,7.0,7.0,2.0,11.66,32.5798
99,2017-03-13,32.5798,10120700,0.008108108108108223,2,3.0,5.0,4.0,11.35,32.6593
100,2017-03-14,32.6593,5924300,0.00789115646258501,2,4.0,4.0,4.0,12.3,32.7742
101,2017-03-15,32.7742,28089800,0.009981116806042554,2,6.0,9.0,8.0,11.63,32.7654
102,2017-03-16,32.7654,12599000,0.00943650579671055,2,2.0,28.0,7.0,11.21,32.1027
103,2017-03-17,32.1027,19603600,0.02316186372205762,2,2.0,5.0,7.0,11.28,31.5548
104,2017-03-20,31.5548,38504800,0.023377337733773415,2,3.0,5.0,5.0,11.34,30.5298
105,2017-03-21,30.5298,30898000,0.04200278164116823,2,4.0,5.0,4.0,12.47,30.3884
106,2017-03-22,30.3884,18940400,0.01894491401923633,2,1.0,6.0,6.0,12.81,30.2735
107,2017-03-23,30.2735,14536600,0.019705882352941226,2,2.0,6.0,1.0,13.12,30.5386
108,2017-03-24,30.5386,16257000,0.02877906976744192,2,,9.0,,12.96,30.6712
109,2017-03-27,30.6712,12941300,0.022753792298716484,2,,3.0,2.0,12.5,31.4223
110,2017-03-28,31.4223,29829300,0.04587420657818821,2,1.0,11.0,6.0,11.53,31.4046
111,2017-03-29,31.4046,13884400,0.015160022459292509,2,4.0,6.0,2.0,11.42,31.2897
112,2017-03-30,31.2897,8760600,0.013239436619718279,2,1.0,5.0,7.0,11.54,29.9554
113,2017-04-17,29.9554,10736500,0.01822527636689571,2,1.0,9.0,1.0,14.66,29.7698
114,2017-04-18,29.7698,7020400,0.010083036773428124,2,3.0,10.0,2.0,14.42,29.8582
115,2017-04-19,29.8582,12368700,0.011507819415756878,2,5.0,11.0,2.0,14.93,30.1321
116,2017-04-20,30.1321,11656200,0.01826215022091324,2,73.0,59.0,21.0,14.15,29.8229
117,2017-04-21,29.8229,9713200,0.01612430372324823,2,7.0,15.0,6.0,14.63,29.9642
118,2017-04-24,29.9642,13984600,0.015267175572518965,2,3.0,7.0,11.0,10.84,30.0349
119,2017-04-25,30.0349,11538000,0.012903225806451545,2,3.0,10.0,5.0,10.76,30.3796
120,2017-04-26,30.3796,14694300,0.029109085563069535,2,4.0,4.0,6.0,10.85,30.5209
121,2017-04-27,30.5209,13869800,0.018539976825028982,2,3.0,9.0,4.0,10.36,30.6093
122,2017-04-28,30.6093,16650700,0.024807527801539705,2,8.0,22.0,82.0,10.82,29.0894
123,2017-05-22,29.0894,18258800,0.015468607825295664,2,11.0,19.0,11.0,10.93,29.3545
124,2017-05-23,29.3545,17574200,0.011800302571860835,2,37.0,87.0,25.0,10.72,29.3369
125,2017-05-24,29.3369,10709100,0.012349397590361341,2,16.0,28.0,11.0,10.02,28.8067
126,2017-05-25,28.8067,32345900,0.046686746987951715,2,24.0,12.0,8.0,9.99,29.221999999999998
127,2017-05-26,29.221999999999998,16813700,0.02564894932014828,2,34.0,9.0,4.0,9.81,29.6285
128,2017-05-30,29.6285,13923600,0.021154427319431936,2,2.0,3.0,1.0,10.38,30.4503
129,2017-06-05,30.4503,11884900,0.013925152306353467,2,3.0,4.0,2.0,10.07,30.4237
130,2017-06-06,30.4237,11523000,0.011069035828721104,2,8.0,7.0,8.0,10.45,30.6828
131,2017-06-07,30.6828,13022900,0.01082187774202976,2,2.0,1.0,11.0,10.39,30.4774
132,2017-06-08,30.4774,10756800,0.0145602795573675,2,10.0,4.0,14.0,10.16,30.6828
133,2017-06-09,30.6828,14868200,0.011453744493392088,2,6.0,2.0,10.0,10.7,30.9866
134,2017-06-12,30.9866,14344200,0.017533606078316815,2,10.0,2.0,5.0,11.46,30.8347
135,2017-06-13,30.8347,12112000,0.01441753171856978,2,3.0,8.0,7.0,10.42,30.9241
136,2017-06-14,30.9241,10591300,0.014186450492183034,2,4.0,13.0,9.0,10.64,30.9152
137,2017-06-15,30.9152,10177000,0.008427782621330985,2,5.0,15.0,6.0,10.9,30.6382
138,2017-06-16,30.6382,16193200,0.019658860942468912,2,4.0,33.0,2.0,10.38,30.6918
139,2017-06-19,30.6918,11221300,0.00843759092231595,2,2.0,16.0,5.0,10.37,30.7365
140,2017-06-20,30.7365,8296600,0.010774606872452082,2,2.0,8.0,4.0,10.86,30.4952
141,2017-06-21,30.4952,9127700,0.015951276102088085,2,2.0,7.0,7.0,10.75,30.5488
142,2017-06-22,30.5488,8937500,0.01409691629955959,2,2.0,13.0,6.0,10.48,30.5578
143,2017-06-23,30.5578,10238800,0.009080257762155895,2,,5.0,8.0,10.02,30.8437
144,2017-06-26,30.8437,11836600,0.013714619200466847,2,8.0,8.0,7.0,9.9,30.5667
145,2017-06-27,30.5667,11679700,0.013981939994174101,2,18.0,15.0,5.0,11.06,30.8973
146,2017-06-28,30.8973,11025300,0.008388776395718807,2,4.0,8.0,9.0,10.03,31.1475
147,2017-06-29,31.1475,10209700,0.01154068090017307,2,4.0,11.0,6.0,11.44,32.041
148,2017-07-13,32.041,13828400,0.018873239436619567,2,,1.0,5.0,9.9,32.4788
149,2017-07-14,32.4788,10241300,0.012767138495698053,2,,2.0,4.0,9.51,32.5056
150,2017-07-17,32.5056,10631800,0.009345794392523261,2,4.0,4.0,100.0,9.82,32.5503
151,2017-07-18,32.5503,7769000,0.007435968052878081,2,13.0,3.0,103.0,9.89,32.586
152,2017-07-19,32.586,7816800,0.0065970313358989,2,2.0,3.0,8.0,9.79,32.5324
153,2017-07-20,32.5324,10159200,0.009315068493150778,2,5.0,1.0,7.0,9.58,32.2286
154,2017-07-21,32.2286,8831800,0.011095700416088728,2,2.0,10.0,6.0,9.36,32.0052
155,2017-07-24,32.0052,11699800,0.010280633509308267,2,5.0,5.0,4.0,9.43,31.7819
156,2017-07-25,31.7819,14540100,0.01864218141346694,2,1.0,14.0,43.0,9.43,31.8265
157,2017-07-26,31.8265,10814200,0.01434599156118138,2,,9.0,5.0,9.6,32.1125
158,2017-07-27,32.1125,10006500,0.017173423423423408,2,6.0,10.0,4.0,10.11,31.9606
159,2017-07-28,31.9606,7531900,0.010887772194304873,2,2.0,8.0,5.0,10.29,31.5406
160,2017-08-07,31.5406,8255000,0.00796359499431175,2,3.0,7.0,2.0,9.93,31.621
161,2017-08-08,31.621,9024200,0.01699716713881024,2,4.0,6.0,8.0,10.96,31.5227
162,2017-08-09,31.5227,8260500,0.010526315789473611,2,2.0,6.0,4.0,11.11,31.1654
163,2017-08-10,31.1654,9628300,0.012215909090909081,2,2.0,8.0,3.0,16.04,31.21
164,2017-08-11,31.21,6821400,0.010008578781813023,2,5.0,4.0,4.0,15.51,31.6925
165,2017-08-14,31.6925,7366800,0.014505119453925061,2,6.0,4.0,3.0,12.33,31.7551
166,2017-08-15,31.7551,6017100,0.012373453318335143,2,5.0,11.0,8.0,12.04,31.9427
167,2017-08-16,31.9427,6927300,0.007012622720897616,2,1.0,2.0,8.0,11.74,31.2726
168,2017-08-17,31.2726,7274700,0.019376579612468345,2,,16.0,7.0,15.55,31.1207
169,2017-08-18,31.1207,7193500,0.012893982808023004,2,6.0,4.0,3.0,14.26,31.1922
170,2017-08-21,31.1922,6010400,0.008022922636103184,2,2.0,6.0,3.0,13.19,31.5406
171,2017-08-22,31.5406,7815100,0.012857142857142938,2,1.0,6.0,1.0,11.35,31.7104
172,2017-08-23,31.7104,6430500,0.015310462149135217,2,3.0,9.0,1.0,12.25,31.7372
173,2017-08-24,31.7372,4955500,0.007856341189674355,2,1.0,2.0,2.0,12.23,31.8087
174,2017-08-25,31.8087,6685100,0.009566685424873479,2,2.0,2.0,2.0,11.28,31.7282
175,2017-08-28,31.7282,8008800,0.01345291479820639,2,,4.0,7.0,11.32,31.7372
176,2017-08-29,31.7372,5520400,0.009618104667609513,2,2.0,3.0,3.0,11.7,32.0052
177,2017-08-30,32.0052,7263800,0.012099043331457705,2,,2.0,5.0,11.22,34.4886
178,2017-09-13,34.4886,10644000,0.01214361140443508,2,,7.0,3.0,10.5,35.0121
179,2017-09-14,35.0121,17528600,0.028017805708300612,2,,12.0,4.0,10.44,35.0934
180,2017-09-15,35.0934,25353900,0.010067114093959747,2,3.0,10.0,7.0,10.17,34.8316
181,2017-09-18,34.8316,12361100,0.011053984575835469,2,14.0,22.0,7.0,10.15,34.9309
182,2017-09-19,34.9309,11546000,0.008562532433834933,2,3.0,8.0,16.0,10.18,35.0934
183,2017-09-20,35.0934,17188300,0.007977354606279009,2,,12.0,7.0,9.78,35.2919
184,2017-09-21,35.2919,14046500,0.009778692743180715,2,,7.0,5.0,9.67,35.5808
185,2017-09-22,35.5808,12670600,0.009160305343511437,2,2.0,2.0,3.0,9.59,36.3751
186,2017-09-25,36.3751,21544400,0.01592435929335657,2,,8.0,8.0,10.21,36.339
187,2017-09-26,36.339,14256600,0.010909992561368652,2,1.0,8.0,5.0,10.17,36.6278
188,2017-09-27,36.6278,9750700,0.013148102207888888,2,1.0,3.0,5.0,9.87,36.6278
189,2017-09-28,36.6278,9646200,0.005187747035573144,2,,3.0,8.0,9.55,36.4473
190,2017-09-29,36.4473,8919400,0.00986193293885598,2,1.0,2.0,2.0,9.51,40.5541
191,2017-10-06,40.5541,21024600,0.02656675749318805,2,,6.0,1.0,9.65,40.9152
192,2017-10-09,40.9152,10932400,0.01110370863868532,2,1.0,27.0,6.0,10.33,40.8069
193,2017-10-10,40.8069,14029200,0.011923161845882074,2,3.0,14.0,10.0,10.08,41.0415
194,2017-10-11,41.0415,13353900,0.011258278145695478,2,2.0,8.0,5.0,9.85,40.518
195,2017-10-12,40.518,15665100,0.02846342005781635,2,7.0,12.0,5.0,9.91,41.4116
196,2017-10-13,41.4116,13932100,0.02451413427561836,2,4.0,8.0,10.0,9.61,41.3033
197,2017-10-16,41.3033,8861500,0.011142669871094558,2,6.0,21.0,3.0,9.91,40.6354
198,2017-10-17,40.6354,14700500,0.02401746724890833,2,8.0,23.0,5.0,10.31,40.7256
199,2017-10-18,40.7256,10883700,0.012367491166077788,2,1.0,26.0,5.0,10.07,40.9332
200,2017-10-19,40.9332,13051600,0.01877094972067031,2,3.0,10.0,12.0,10.05,41.1679
201,2017-10-20,41.1679,12203200,0.012967032967032886,2,1.0,12.0,1.0,9.97,40.7527
202,2017-10-23,40.7527,10780800,0.014492753623188488,2,3.0,12.0,2.0,11.07,41.9532
203,2017-10-24,41.9532,27909100,0.022653016771945093,2,20.0,8.0,17.0,11.16,40.7256
204,2017-10-25,40.7256,18062600,0.026258205689277805,2,1.0,6.0,4.0,11.23,40.843
205,2017-10-26,40.843,9650200,0.0119495463598141,2,3.0,2.0,6.0,11.3,40.2924
206,2017-10-27,40.2924,11875000,0.02370403190075322,2,1.0,4.0,,9.8,39.1461
207,2017-10-30,39.1461,23791100,0.03601301115241646,2,8.0,4.0,5.0,10.5,39.1652
208,2018-01-10,39.1652,18281500,0.034899635036496374,2,2.0,1.0,4.0,9.82,40.2491
209,2018-01-11,40.2491,11245800,0.025646950092421593,2,2.0,4.0,3.0,9.88,40.1398
210,2018-01-12,40.1398,14914600,0.023556058890147367,2,16.0,21.0,19.0,10.16,40.2491
211,2018-01-16,40.2491,20169300,0.03924611973392468,2,5.0,9.0,14.0,11.66,40.1033
212,2018-01-17,40.1033,15855700,0.019768234492160978,2,6.0,11.0,10.0,11.91,39.9485
213,2018-01-18,39.9485,11868100,0.012449071978270646,2,3.0,6.0,6.0,12.22,39.3018
214,2018-01-19,39.3018,14470800,0.02383654937570952,2,3.0,8.0,13.0,11.27,39.4293
215,2018-01-22,39.4293,19562100,0.013901760889712731,2,,8.0,8.0,11.03,39.5113
216,2018-01-23,39.5113,14127600,0.012228887863405655,2,4.0,5.0,10.0,11.1,40.2217
217,2018-01-24,40.2217,11321700,0.021839080459770017,2,9.0,7.0,6.0,11.47,39.3109
218,2018-01-25,39.3109,11386000,0.033738191632928474,2,4.0,4.0,7.0,11.58,39.6115
219,2018-01-26,39.6115,9131200,0.013388734995383155,2,6.0,6.0,7.0,11.08,39.1834
220,2018-01-29,39.1834,8177500,0.018403496664366328,2,3.0,2.0,9.0,13.84,38.8919
221,2018-01-30,38.8919,8459700,0.01634368433341106,2,1.0,13.0,13.0,14.79,36.0138
222,2018-02-05,36.0138,19660600,0.05270863836017579,2,,7.0,1.0,37.32,38.1269
223,2018-02-06,38.1269,26988300,0.05566650024962548,2,53.0,7.0,48.0,29.98,38.6096
224,2018-02-07,38.6096,19402900,0.045693779904306314,2,2.0,8.0,13.0,27.73,37.1158
225,2018-02-08,37.1158,18035400,0.04639660857277435,2,8.0,6.0,6.0,33.46,37.7625
226,2018-02-09,37.7625,19598000,0.042274052478134164,2,5.0,4.0,13.0,29.06,38.2544
227,2018-02-12,38.2544,19392000,0.024076281287246672,2,2.0,4.0,3.0,25.61,37.7079
228,2018-02-13,37.7079,8937200,0.01678657074340534,2,2.0,10.0,11.0,24.97,38.0813
229,2018-02-14,38.0813,10271600,0.023884962222763755,2,1.0,6.0,3.0,19.26,38.1177
230,2018-02-15,38.1177,9715800,0.019258202567760396,2,10.0,4.0,9.0,19.13,37.4255
231,2018-02-16,37.4255,14871800,0.030585424133811257,2,3.0,7.0,6.0,19.46,37.1341
232,2018-02-20,37.1341,7814600,0.018092909535452197,2,,17.0,19.0,20.6,36.9428
233,2018-02-21,36.9428,9098500,0.019386503067484642,2,4.0,5.0,10.0,20.02,37.2616
234,2018-02-22,37.2616,8805900,0.0172159370388589,2,4.0,4.0,8.0,18.72,37.2616
235,2018-02-23,37.2616,6424200,0.013641900121802737,2,1.0,4.0,4.0,16.49,37.8354
236,2018-02-26,37.8354,9397100,0.021178188899707826,2,3.0,3.0,6.0,15.8,36.5876
237,2018-02-27,36.5876,12738800,0.034225114485418213,2,,6.0,7.0,18.59,34.5473
238,2018-03-06,34.5473,12168500,0.014203051025775884,2,2.0,,5.0,18.36,34.3743
239,2018-03-07,34.3743,15052000,0.015779620219310068,2,4.0,7.0,15.0,17.76,34.8159
240,2018-03-08,34.8159,13096700,0.018862911795961765,2,3.0,8.0,21.0,16.54,34.8159
241,2018-03-09,34.8159,12272200,0.011096433289299913,2,1.0,3.0,3.0,14.64,34.8067
242,2018-03-12,34.8067,11347200,0.010826511750726266,2,5.0,14.0,13.0,15.78,34.9723
243,2018-03-13,34.9723,12406400,0.017645509612852297,2,1.0,17.0,25.0,16.35,34.6779
244,2018-03-14,34.6779,13364000,0.024948024948024974,2,3.0,17.0,15.0,17.23,34.8251
245,2018-03-15,34.8251,8140100,0.010534632604687875,2,2.0,20.0,15.0,16.59,34.9079
246,2018-03-16,34.9079,10305000,0.012130801687763735,2,1.0,17.0,18.0,15.8,34.0523
247,2018-03-19,34.0523,12103100,0.03796467176377532,2,1.0,10.0,6.0,19.02,33.9418
248,2018-03-20,33.9418,8494800,0.014004847831941718,2,,5.0,5.0,18.2,34.5767
249,2018-03-21,34.5767,11568400,0.024757804090419853,2,2.0,8.0,8.0,17.86,33.445
250,2018-03-22,33.445,15155000,0.028471662637657675,2,3.0,6.0,6.0,23.34,32.3593
251,2018-03-23,32.3593,13234000,0.03926414058209774,2,1.0,2.0,5.0,24.87,33.1138
252,2018-03-26,33.1138,9320200,0.021424596549805122,2,3.0,3.0,1.0,21.03,32.0833
253,2018-03-27,32.0833,17673300,0.04247640199888953,2,4.0,2.0,8.0,22.5,32.6353
254,2018-03-28,32.6353,17905700,0.02542130819765783,2,1.0,6.0,10.0,22.87,33.4358
255,2018-03-29,33.4358,13049800,0.02344404130616811,2,1.0,13.0,4.0,19.97,34.9631
256,2018-04-05,34.9631,11885400,0.015424836601307093,2,1.0,,3.0,18.94,34.6687
257,2018-04-06,34.6687,14731500,0.025289778714436082,2,7.0,5.0,7.0,21.49,34.8067
258,2018-04-09,34.8067,13430900,0.018025078369905898,2,6.0,3.0,4.0,21.77,35.9476
259,2018-04-10,35.9476,15180100,0.024870466321243543,2,3.0,3.0,4.0,20.47,35.8832
260,2018-04-11,35.8832,8388900,0.020661157024793316,2,,10.0,6.0,20.24,35.7268
261,2018-04-12,35.7268,7896400,0.018334606569900658,2,1.0,1.0,10.0,18.49,35.6348
262,2018-04-13,35.6348,6118600,0.0207055214723927,2,6.0,4.0,13.0,17.41,36.0396
263,2018-04-16,36.0396,5064900,0.01924557351809084,2,1.0,9.0,4.0,16.56,36.0856
264,2018-04-17,36.0856,5460700,0.014379414732593347,2,68.0,7.0,6.0,15.25,35.8188
265,2018-04-18,35.8188,6095400,0.01962283384301741,2,31.0,8.0,5.0,15.6,34.7515
266,2018-04-19,34.7515,10230000,0.038491345905450655,2,3.0,6.0,9.0,15.96,34.6043
267,2018-04-20,34.6043,8698500,0.01748344370860918,2,4.0,9.0,10.0,16.88,34.6779
268,2018-04-23,34.6779,7308600,0.01413710322752737,2,6.0,6.0,7.0,16.34,34.8987
269,2018-04-24,34.8987,9285800,0.016609543896651795,2,5.0,3.0,15.0,18.02,35.0644
270,2018-04-25,35.0644,7982700,0.018552875695732916,2,3.0,6.0,14.0,17.84,35.1932
271,2018-04-26,35.1932,16562400,0.03857408885341854,2,,12.0,13.0,16.24,34.6411
272,2018-04-27,34.6411,8660400,0.01886792452830186,2,3.0,7.0,8.0,15.41,33.4358
273,2018-05-07,33.4358,9197400,0.013377013377013431,2,1.0,6.0,8.0,14.75,33.4266
274,2018-05-08,33.4266,8364400,0.013743815283122594,2,,14.0,51.0,14.71,33.3714
275,2018-05-09,33.3714,7609500,0.021159659247045978,2,2.0,12.0,26.0,13.42,34.1903
276,2018-05-10,34.1903,6814700,0.021119034558420076,2,38.0,12.0,29.0,13.23,33.9418
277,2018-05-11,33.9418,4856700,0.01266504985179194,2,5.0,6.0,15.0,12.65,33.7026
278,2018-05-14,33.7026,6393300,0.013761467889908202,2,2.0,3.0,4.0,12.93,33.9878
279,2018-05-15,33.9878,6506900,0.015384615384615448,2,2.0,3.0,6.0,14.63,34.9907
