,date,adj _close,volume,VolStat,id,negative,neutral,positive,vix_adj_close,close_previous
84,2016-08-19,70.0924,2149000,0.010380205190102588,3,3.0,10.0,15.0,11.34,70.1009
85,2016-08-22,70.1009,1498400,0.00758122743682305,3,,4.0,8.0,12.27,69.797
86,2016-08-23,69.797,849700,0.010597302504817071,3,1.0,15.0,11.0,12.38,69.5016
87,2016-08-24,69.5016,1076700,0.010768300060496073,3,1.0,13.0,8.0,13.45,69.9067
88,2016-08-25,69.9067,1674700,0.015293118096856477,3,6.0,16.0,25.0,13.63,69.5269
89,2016-08-26,69.5269,1494800,0.013890566493537935,3,1.0,13.0,8.0,13.65,70.1515
90,2016-08-29,70.1515,2225900,0.009816991879772176,3,1.0,9.0,17.0,12.94,69.4635
91,2016-08-30,69.4635,1636900,0.012500000000000013,3,3.0,13.0,6.0,13.12,67.2126
92,2016-09-12,67.2126,2443700,0.02743271221532097,3,2.0,10.0,14.0,15.16,66.3632
93,2016-09-13,66.3632,1630400,0.01475826972010174,3,3.0,12.0,7.0,17.85,66.3292
94,2016-09-14,66.3292,2302300,0.011621966794380545,3,3.0,9.0,6.0,18.14,66.4737
95,2016-09-15,66.4737,2872400,0.00977240581200984,3,2.0,14.0,13.0,16.3,66.2698
96,2016-09-16,66.2698,1957300,0.009242618741976879,3,2.0,7.0,7.0,15.37,66.3972
97,2016-09-19,66.3972,1142100,0.00896975909789855,3,7.0,6.0,10.0,15.53,65.6412
98,2016-09-20,65.6412,1448600,0.01807075591753629,3,8.0,11.0,4.0,15.92,65.8961
99,2016-09-21,65.8961,1581900,0.010467821142413907,3,1.0,12.0,13.0,13.3,66.4397
100,2016-09-22,66.4397,2098400,0.007828542094455845,3,1.0,8.0,24.0,12.02,66.0065
101,2016-09-23,66.0065,780000,0.00539152759948636,3,3.0,11.0,13.0,12.29,65.7347
102,2016-09-26,65.7347,1211000,0.005290322580645117,3,2.0,9.0,3.0,14.5,65.7262
103,2016-09-27,65.7262,825400,0.00862734998712338,3,5.0,8.0,7.0,13.1,66.0999
104,2016-09-28,66.0999,1117700,0.006978547428276122,3,1.0,14.0,9.0,12.39,65.6243
105,2016-09-29,65.6243,845400,0.010795527567150612,3,6.0,13.0,15.0,14.02,64.9532
106,2016-10-10,64.9532,1657800,0.010849673202614356,3,,9.0,7.0,13.38,64.5965
107,2016-10-11,64.5965,1617700,0.009807767752059632,3,2.0,14.0,7.0,15.36,64.9447
108,2016-10-12,64.9447,1036800,0.011182739113274493,3,8.0,7.0,6.0,15.91,64.3672
109,2016-10-13,64.3672,1808400,0.01262161451485661,3,3.0,12.0,7.0,16.69,64.1208
110,2016-10-14,64.1208,2295300,0.011448874851954078,3,,6.0,7.0,16.12,63.6961
111,2016-10-17,63.6961,2703400,0.009780597409463321,3,4.0,7.0,8.0,16.21,64.0104
112,2016-10-18,64.0104,1282300,0.007555673382820694,3,7.0,7.0,6.0,15.28,63.6452
113,2016-10-19,63.6452,1309800,0.011145017911635973,3,5.0,15.0,7.0,14.41,63.0506
114,2016-10-20,63.0506,1815800,0.012404961984793818,3,4.0,8.0,4.0,13.75,63.144
115,2016-10-21,63.144,1730700,0.012429073223453144,3,1.0,5.0,1.0,13.34,63.093
116,2016-10-24,63.093,1728700,0.012476522672390562,3,26.0,10.0,6.0,13.02,63.0336
117,2016-10-25,63.0336,1092800,0.0044450431034482535,3,12.0,12.0,9.0,13.46,62.9147
118,2016-10-26,62.9147,1296100,0.007682976142337342,3,5.0,16.0,6.0,14.24,62.9911
119,2016-10-27,62.9911,1928300,0.008910490076954188,3,6.0,14.0,15.0,15.36,63.3903
120,2016-10-28,63.3903,2139600,0.011444728692608166,3,1.0,7.0,5.0,16.19,63.6622
121,2016-11-07,63.6622,1283600,0.01344628210299852,3,1.0,11.0,7.0,18.71,65.3694
122,2016-11-08,65.3694,3390700,0.04842809364548501,3,1.0,6.0,9.0,18.74,63.6027
123,2016-11-09,63.6027,1923100,0.02757889154070536,3,4.0,15.0,9.0,14.38,61.7085
124,2016-11-10,61.7085,2972400,0.029143164114961078,3,1.0,7.0,19.0,14.74,61.5811
125,2016-11-11,61.5811,1784700,0.016501650165016542,3,,5.0,16.0,14.17,61.6066
126,2016-11-14,61.6066,2320300,0.015601270191909366,3,3.0,4.0,8.0,14.48,62.3456
127,2016-11-15,62.3456,1884300,0.01099958751546813,3,4.0,6.0,7.0,13.37,62.2267
128,2016-11-16,62.2267,1110000,0.00912185159972773,3,2.0,4.0,9.0,13.72,62.3796
129,2016-11-17,62.3796,1197500,0.016287982480153267,3,8.0,8.0,5.0,13.35,62.0653
130,2016-11-18,62.0653,1183200,0.009679618268575434,3,3.0,11.0,6.0,12.85,62.3371
131,2016-11-21,62.3371,1308700,0.010537840426987766,3,,10.0,7.0,12.42,63.2714
132,2016-11-22,63.2714,1281800,0.014264366254584937,3,3.0,5.0,3.0,12.41,62.3371
133,2016-11-23,62.3371,963300,0.01902320561252019,3,4.0,6.0,6.0,12.43,62.9911
134,2016-11-25,62.9911,497300,0.012888346221679595,3,2.0,10.0,10.0,12.34,62.7618
135,2016-11-28,62.7618,1095000,0.0121605188488041,3,2.0,6.0,10.0,13.15,62.9757
136,2016-11-29,62.9757,959900,0.01224156692056591,3,11.0,13.0,20.0,12.9,62.6934
137,2016-12-16,62.6934,2421500,0.013340593520283203,3,10.0,8.0,5.0,12.2,62.3768
138,2016-12-19,62.3768,5504600,0.011320240043644276,3,7.0,25.0,19.0,11.71,62.6762
139,2016-12-20,62.6762,1409900,0.020158487418323406,3,10.0,19.0,18.0,11.45,62.5736
140,2016-12-21,62.5736,1714700,0.013659336156262808,3,8.0,10.0,7.0,11.27,63.0098
141,2016-12-22,63.0098,1687300,0.015416098226466514,3,13.0,9.0,11.0,11.43,62.9329
142,2016-12-23,62.9329,615000,0.007747723256762368,3,6.0,26.0,4.0,11.44,63.1724
143,2016-12-27,63.1724,656900,0.010873997553350513,3,12.0,9.0,5.0,11.99,62.8131
144,2016-12-28,62.8131,674800,0.007856949336223416,3,1.0,12.0,8.0,12.95,63.2665
145,2016-12-29,63.2665,1461600,0.011018908991973912,3,4.0,7.0,6.0,13.37,63.0526
146,2016-12-30,63.0526,1042000,0.00999999999999993,3,11.0,11.0,9.0,14.04,61.7011
147,2017-01-09,61.7011,1586800,0.01678951678951684,3,6.0,7.0,3.0,11.56,61.299
148,2017-01-10,61.299,1198500,0.010099612617598088,3,5.0,12.0,6.0,11.49,61.4787
149,2017-01-11,61.4787,1154100,0.008793969849246167,3,1.0,11.0,7.0,11.26,61.5214
150,2017-01-12,61.5214,1428700,0.009190920484612123,3,9.0,3.0,12.0,11.54,61.0595
151,2017-01-13,61.0595,2150100,0.01184008914890665,3,7.0,11.0,4.0,11.23,61.6155
152,2017-01-17,61.6155,2455900,0.007972027972027876,3,3.0,4.0,3.0,11.87,61.5728
153,2017-01-18,61.5728,1975500,0.00999861130398554,3,3.0,5.0,5.0,12.48,61.4017
154,2017-01-19,61.4017,1538400,0.005840634125990648,3,7.0,14.0,10.0,12.78,61.7695
155,2017-01-20,61.7695,2522400,0.012237519121123763,3,7.0,5.0,12.0,11.54,61.8379
156,2017-01-23,61.8379,1655100,0.01108033240997226,3,2.0,10.0,3.0,11.77,62.1117
157,2017-01-24,62.1117,1955400,0.009820193637621134,3,6.0,18.0,8.0,11.07,61.855
158,2017-01-25,61.855,1605500,0.008512975422216183,3,8.0,11.0,3.0,10.81,61.6669
159,2017-01-26,61.6669,1700400,0.008712487899322299,3,4.0,9.0,14.0,10.63,62.4453
160,2017-01-27,62.4453,1911000,0.01788437543324542,3,2.0,13.0,10.0,10.58,62.163000000000004
161,2017-01-30,62.163000000000004,1038500,0.010266940451745381,3,14.0,9.0,7.0,11.88,65.3879
162,2017-02-09,65.3879,3654200,0.028150134048257298,3,5.0,18.0,2.0,10.88,65.0115
163,2017-02-10,65.0115,2623200,0.011160714285714399,3,10.0,14.0,12.0,10.85,64.6865
164,2017-02-13,64.6865,2463900,0.009355646330214889,3,3.0,11.0,7.0,11.07,64.9431
165,2017-02-14,64.9431,1871700,0.011920529801324579,3,9.0,8.0,12.0,10.74,65.0458
166,2017-02-15,65.0458,1934400,0.02351222104144522,3,3.0,7.0,4.0,11.97,63.908
167,2017-02-16,63.908,3254800,0.027276320990907803,3,1.0,6.0,7.0,11.76,62.3597
168,2017-02-17,62.3597,4179500,0.017125633648444993,3,2.0,11.0,6.0,11.49,63.9337
169,2017-02-21,63.9337,3602800,0.014033193900957927,3,10.0,13.0,9.0,11.57,63.7199
170,2017-02-22,63.7199,2143400,0.014201500535905711,3,10.0,8.0,1.0,11.74,63.985
171,2017-02-23,63.985,1404800,0.0067051092932814815,3,4.0,12.0,3.0,11.71,64.3529
172,2017-02-24,64.3529,1714700,0.007499665193518177,3,1.0,22.0,5.0,11.47,63.6379
173,2017-02-27,63.6379,1326700,0.014373992477162725,3,1.0,15.0,4.0,12.09,63.9394
174,2017-03-14,63.9394,2105300,0.008257750101529706,3,1.0,10.0,1.0,12.3,64.3873
175,2017-03-15,64.3873,1538100,0.010352245227211563,3,6.0,16.0,12.0,11.63,64.3959
176,2017-03-16,64.3959,2111800,0.006965840589417417,3,2.0,31.0,10.0,11.21,64.6974
177,2017-03-17,64.6974,3593600,0.0077240644559861266,3,20.0,24.0,8.0,11.28,64.5854
178,2017-03-20,64.5854,2655900,0.0070657245700573405,3,9.0,15.0,17.0,11.34,63.3967
179,2017-03-21,63.3967,4262800,0.011207129354577539,3,5.0,34.0,3.0,12.47,62.6301
180,2017-03-22,62.6301,4567900,0.018339899470180606,3,2.0,12.0,3.0,12.81,62.9747
181,2017-03-23,62.9747,3006300,0.016089108910891114,3,5.0,4.0,9.0,13.12,62.8799
182,2017-03-24,62.8799,2933000,0.009687542638831951,3,3.0,6.0,4.0,12.96,62.5009
183,2017-03-27,62.5009,2523300,0.008237232289950498,3,3.0,6.0,18.0,12.5,62.5871
184,2017-03-28,62.5871,1742100,0.008420762009939253,3,2.0,15.0,2.0,11.53,62.9488
185,2017-03-29,62.9488,2055700,0.01183431952662721,3,3.0,5.0,6.0,11.42,62.4837
186,2017-03-30,62.4837,2143400,0.010283833813245578,3,6.0,6.0,2.0,11.54,62.3373
187,2017-04-03,62.3373,2156100,0.008403361344537806,3,,3.0,,12.38,62.2511
188,2017-04-04,62.2511,1420900,0.011186300234774234,3,2.0,8.0,8.0,11.79,62.6646
189,2017-04-05,62.6646,1516600,0.01092065247442621,3,1.0,8.0,6.0,12.89,62.3717
190,2017-04-06,62.3717,1777700,0.007852321256371503,3,2.0,8.0,7.0,12.39,62.5268
191,2017-04-07,62.5268,1811200,0.006495301271420659,3,5.0,10.0,3.0,12.87,62.2511
192,2017-04-10,62.2511,1714900,0.008692052980132583,3,3.0,28.0,2.0,14.05,62.1478
193,2017-04-11,62.1478,2045100,0.007883817427385994,3,2.0,19.0,7.0,15.07,62.3028
194,2017-04-12,62.3028,2494400,0.008602747328985772,3,1.0,8.0,8.0,15.77,61.9755
195,2017-04-13,61.9755,1698100,0.009261819187171713,3,2.0,11.0,7.0,15.96,62.2856
196,2017-04-17,62.2856,1264900,0.005133185349611606,3,2.0,5.0,1.0,14.66,62.8627
197,2017-04-18,62.8627,1831700,0.014921248963802133,3,5.0,5.0,3.0,14.42,62.5871
198,2017-04-19,62.5871,1204600,0.011756664388243326,3,4.0,9.0,11.0,14.93,62.699
199,2017-04-20,62.699,2164000,0.008402203856749304,3,2.0,8.0,4.0,14.15,62.3803
200,2017-04-21,62.3803,2739200,0.006203473945409468,3,4.0,9.0,7.0,14.63,62.6818
201,2017-04-24,62.6818,1863800,0.006322155030236307,3,9.0,4.0,8.0,10.84,62.32
202,2017-04-25,62.32,2218000,0.008652657601977688,3,4.0,9.0,5.0,10.76,61.5792
203,2017-04-26,61.5792,2428700,0.013263332412268694,3,1.0,4.0,10.0,10.85,61.1227
204,2017-04-27,61.1227,2293800,0.011738401341531628,3,4.0,8.0,3.0,10.36,61.1572
205,2017-04-28,61.1572,3897700,0.008584294962004132,3,5.0,5.0,1.0,10.82,62.6215
206,2017-05-08,62.6215,6966700,0.04498514641392003,3,2.0,9.0,11.0,9.77,61.028
207,2017-05-09,61.028,3663200,0.030987467291006748,3,2.0,2.0,12.0,9.96,61.2002
208,2017-05-10,61.2002,1931500,0.0074837616492516405,3,1.0,5.0,6.0,10.21,60.8902
209,2017-05-11,60.8902,3431400,0.012950450450450473,3,5.0,4.0,2.0,10.6,61.0108
210,2017-05-12,61.0108,1940500,0.00922509225092259,3,25.0,8.0,24.0,10.4,61.1744
211,2017-05-15,61.1744,2310300,0.005795872208085901,3,8.0,7.0,10.0,10.42,60.5973
212,2017-05-16,60.5973,2292400,0.013775653640708518,3,3.0,6.0,6.0,10.65,60.7523
213,2017-05-17,60.7523,2528900,0.013930348258706525,3,3.0,4.0,5.0,15.59,60.3647
214,2017-05-18,60.3647,2434500,0.00980392156862762,3,3.0,3.0,9.0,14.66,61.183
215,2017-05-19,61.183,2606400,0.01823361823361825,3,,7.0,4.0,12.04,61.4242
216,2017-05-22,61.4242,1222000,0.011756373937677232,3,2.0,3.0,10.0,10.93,61.6826
217,2017-05-23,61.6826,1986100,0.007848633496846365,3,3.0,8.0,3.0,10.72,62.4665
218,2017-05-24,62.4665,2531900,0.014523111297304735,3,3.0,7.0,9.0,10.02,62.6043
219,2017-05-25,62.6043,2218300,0.00974605353466037,3,15.0,20.0,8.0,9.99,62.5526
220,2017-05-26,62.5526,1312600,0.010163439088037287,3,3.0,9.0,8.0,9.81,62.1882
221,2017-05-30,62.1882,1827200,0.010564359188212273,3,8.0,5.0,3.0,10.38,63.4028
222,2017-06-12,63.4028,2518800,0.01208957274350866,3,4.0,7.0,8.0,11.46,63.5937
223,2017-06-13,63.5937,1675700,0.01564429806504735,3,10.0,11.0,4.0,10.42,63.7585
224,2017-06-14,63.7585,1690500,0.011419249592169703,3,11.0,9.0,6.0,10.64,63.4202
225,2017-06-15,63.4202,1661000,0.010231923601637109,3,5.0,10.0,8.0,10.9,62.3617
226,2017-06-16,62.3617,3595800,0.026323005209761472,3,,7.0,5.0,10.38,62.2576
227,2017-06-19,62.2576,2270600,0.010694444444444388,3,5.0,11.0,3.0,10.37,61.6763
228,2017-06-20,61.6763,1785300,0.013091922005571,3,3.0,8.0,6.0,10.86,61.1471
229,2017-06-21,61.1471,1598200,0.015151515151515128,3,1.0,11.0,10.0,10.75,61.0864
230,2017-06-22,61.0864,1602100,0.008510638297872462,3,5.0,14.0,7.0,10.48,61.2165
231,2017-06-23,61.2165,1715000,0.0070921985815602835,3,3.0,5.0,2.0,10.02,61.5896
232,2017-06-26,61.5896,1204900,0.011728133389854435,3,2.0,10.0,9.0,9.9,60.1581
233,2017-06-27,60.1581,3023600,0.013976041072447086,3,7.0,45.0,51.0,11.06,60.3229
234,2017-06-28,60.3229,2100800,0.012308573064262193,3,2.0,30.0,8.0,10.03,59.5941
235,2017-06-29,59.5941,3505600,0.014676258992805698,3,2.0,15.0,4.0,11.44,57.7375
236,2017-07-06,57.7375,2709400,0.0192507033910854,3,,7.0,5.0,12.54,57.7115
237,2017-07-07,57.7115,2991200,0.007351837959490008,3,2.0,15.0,6.0,11.19,57.1476
238,2017-07-10,57.1476,2589800,0.013675984370303524,3,3.0,6.0,4.0,11.11,56.6877
239,2017-07-11,56.6877,2706800,0.011580070089897991,3,1.0,6.0,5.0,10.89,57.0348
240,2017-07-12,57.0348,1369900,0.007757833891086175,3,2.0,11.0,2.0,10.3,57.2777
241,2017-07-13,57.2777,2021800,0.008819951338199487,3,3.0,17.0,5.0,9.9,57.59
242,2017-07-14,57.59,1414300,0.004524886877828011,3,5.0,19.0,6.0,9.51,57.911
243,2017-07-17,57.911,1785000,0.010720217424127943,3,3.0,5.0,6.0,9.82,57.4859
244,2017-07-18,57.4859,1957100,0.008995502248875476,3,4.0,3.0,5.0,9.89,57.56399999999999
245,2017-07-19,57.56399999999999,1775100,0.007074051776038514,3,4.0,38.0,5.0,9.79,57.911
246,2017-07-20,57.911,3329700,0.00933032355154258,3,,11.0,1.0,9.58,58.3188
247,2017-07-21,58.3188,1462400,0.01110944302657251,3,4.0,4.0,3.0,9.36,57.9804
248,2017-07-24,57.9804,1739700,0.012490706319702442,3,8.0,6.0,9.0,9.43,58.6224
249,2017-07-25,58.6224,1772800,0.012990891443930187,3,7.0,10.0,4.0,9.43,58.3969
250,2017-07-26,58.3969,1156700,0.008731685659316316,3,4.0,9.0,2.0,9.6,58.7179
251,2017-07-27,58.7179,2414500,0.010405827263267473,3,9.0,7.0,7.0,10.11,58.6919
252,2017-07-28,58.6919,1787900,0.00665188470066523,3,1.0,5.0,8.0,10.29,58.5097
253,2017-08-02,58.5097,2580500,0.021574170510340766,3,1.0,2.0,5.0,10.28,61.043
254,2017-08-03,61.043,5046700,0.04581497797356835,3,3.0,11.0,14.0,10.44,60.401
255,2017-08-04,60.401,2864700,0.0318791946308725,3,3.0,29.0,6.0,10.03,60.8261
256,2017-08-07,60.8261,2923900,0.007592035524996435,3,4.0,12.0,3.0,9.93,60.053999999999995
257,2017-08-08,60.053999999999995,1702700,0.014032073310423882,3,7.0,5.0,2.0,10.96,59.8978
258,2017-08-09,59.8978,1565900,0.006229175720701037,3,2.0,5.0,6.0,11.11,59.6462
259,2017-08-10,59.6462,2022600,0.0063916327716445655,3,,3.0,3.0,16.04,59.6982
260,2017-08-11,59.6982,1054900,0.007576861430861082,3,1.0,9.0,5.0,15.51,60.6092
261,2017-08-14,60.6092,1984600,0.012274368231047054,3,3.0,3.0,8.0,12.33,60.5658
262,2017-08-15,60.5658,1405700,0.006438689369008483,3,5.0,4.0,3.0,12.04,60.7914
263,2017-08-16,60.7914,1297100,0.011906469660020264,3,1.0,16.0,2.0,11.74,60.8174
264,2017-08-17,60.8174,2106200,0.009579639691163879,3,,11.0,6.0,15.55,60.6873
265,2017-08-18,60.6873,1975900,0.007566024268379543,3,1.0,5.0,6.0,14.26,60.9042
266,2017-08-21,60.9042,1281000,0.014291839359725597,3,,10.0,7.0,13.19,60.7307
267,2017-08-22,60.7307,1861200,0.007698887938408986,3,2.0,8.0,6.0,11.35,60.6526
268,2017-08-23,60.6526,1756400,0.007031137896398263,3,1.0,4.0,3.0,12.25,58.9174
269,2017-08-24,58.9174,2713700,0.023332853233472624,3,3.0,10.0,5.0,12.23,58.7439
270,2017-08-25,58.7439,2241300,0.010294117647058657,3,3.0,8.0,5.0,11.28,57.9371
271,2017-08-28,57.9371,2045500,0.02213695395513577,3,3.0,11.0,4.0,11.32,57.5206
272,2017-08-29,57.5206,1833900,0.013930497303774604,3,3.0,8.0,8.0,11.7,57.7743
273,2017-08-30,57.7743,2120300,0.010454545454545635,3,3.0,1.0,9.0,11.22,58.0804
274,2017-09-05,58.0804,3256300,0.018478924862553356,3,3.0,2.0,2.0,12.23,59.34
275,2017-09-06,59.34,4069100,0.029088168801808697,3,,5.0,6.0,11.63,59.2613
276,2017-09-07,59.2613,2490400,0.017807211184694745,3,,3.0,6.0,11.55,59.8736
277,2017-09-08,59.8736,2764600,0.020968694624926194,3,5.0,9.0,4.0,12.12,60.1535
278,2017-09-11,60.1535,2665700,0.008017492711370222,3,3.0,3.0,4.0,10.73,59.9086
279,2017-09-12,59.9086,1437200,0.012665599068277836,3,1.0,4.0,3.0,10.58,59.4625
