2021-05-30 19:42:05,1399088747820552193,2,2,"b'@NetflixIndia The real questions are: what happens after that marvelous cliffhanger ending of The OA Part II, and when do we get to see it? \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/8ZSjQDu1fm'"

2021-05-30 19:40:23,1399088319343042562,0,67,b'RT @Chris1928: Sadly @netflix after 10 years I had to #CancelNetflix. The #StrangerThings collab with @7DS_en should have never been given\xe2\x80\xa6'

2021-05-30 19:39:59,1399088219501862915,1,0,"b'@NetflixPT The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/oULliQxnIr'"

2021-05-30 19:38:43,1399087899015102466,1,0,"b'@NetflixBrasil The OA Part III, por favor \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/QEtijRvjEm'"

2021-05-30 19:38:03,1399087730668228612,3,0,"b'@NetflixMENA The OA Part III, please \xf0\x9f\xa4\x97\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/yJyX0UGdIH'"

2021-05-30 19:37:20,1399087548782288898,2,1,"b'@NetflixIT The OA Part III, per favore \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/rNI3DlmG1q'"

2021-05-30 19:35:22,1399087056572370949,4,1,"b'@NetflixSA The OA Part III, please \xf0\x9f\xa5\xb3\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/u9QQR6SkRL'"

2021-05-30 19:34:29,1399086831774404614,1,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\x98\x80\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/sAKQA4wBOx'"

2021-05-30 19:33:53,1399086681320570880,1,1,b'@NetflixIndia My friend wants to watch The OA when Part III is out. \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/ySGiYNzfut'

